time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-31T16:31:27.120Z,19.4226665,-155.2746735,1.39,2.6,ml,14,84,0.003446,0.19,hv,hv70503517,2018-07-31T16:37:07.380Z,"3km WSW of Volcano, Hawaii",earthquake,0.4,0.26,0.33,10,automatic,hv,hv
2018-07-31T16:27:26.310Z,19.3924999,-155.2904968,0.47,3.19,ml,29,62,0.004132,0.35,hv,hv70503502,2018-07-31T16:33:07.790Z,"6km SW of Volcano, Hawaii",earthquake,0.35,0.26,2.71,13,automatic,hv,hv
2018-07-31T16:27:08.210Z,19.4099998,-155.2879944,0.91,2.83,ml,29,61,0.008463,0.32,hv,hv70503497,2018-07-31T16:32:48.380Z,"5km WSW of Volcano, Hawaii",earthquake,0.41,0.2,3.05,27,automatic,hv,hv
2018-07-31T16:26:36.180Z,19.3841667,-155.2779999,0.82,2.57,ml,28,66,0.004223,0.26,hv,hv70503492,2018-07-31T16:32:18.910Z,"6km SW of Volcano, Hawaii",earthquake,0.25,0.32,0.49,22,automatic,hv,hv
2018-07-31T16:11:36.730Z,19.4101658,-155.2811737,0.32,2.6,ml,31,28,0.007951,0.23,hv,hv70503427,2018-07-31T16:17:16.250Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.16,2.21,19,automatic,hv,hv
2018-07-31T16:02:52.060Z,19.4011669,-155.2738342,1.4,2.72,ml,37,46,0.005771,0.2,hv,hv70503397,2018-07-31T16:08:34.870Z,"5km SW of Volcano, Hawaii",earthquake,0.32,0.22,1.92,26,automatic,hv,hv
2018-07-31T16:00:52.370Z,19.4121666,-155.3136597,-1.12,2.53,ml,15,149,0.02297,0.34,hv,hv70503377,2018-07-31T16:06:33.300Z,"8km WSW of Volcano, Hawaii",earthquake,0.41,0.59,0.37,11,automatic,hv,hv
2018-07-31T15:50:36.610Z,19.4211674,-155.264328,1.25,2.54,ml,16,75,0.003699,0.18,hv,hv70503337,2018-07-31T15:56:16.080Z,"2km WSW of Volcano, Hawaii",earthquake,0.27,0.25,0.4,16,automatic,hv,hv
2018-07-31T15:19:32.390Z,19.3961658,-155.2980042,0.55,2.59,ml,13,87,0.007205,0.2,hv,hv70503247,2018-07-31T15:25:13.550Z,"7km WSW of Volcano, Hawaii",earthquake,0.29,0.2,0.43,21,automatic,hv,hv
2018-07-31T15:19:07.560Z,19.3964996,-155.2803345,1.59,2.6,ml,9,167,0.006416,0.11,hv,hv70503242,2018-07-31T15:24:48.700Z,"5km SW of Volcano, Hawaii",earthquake,0.54,0.37,0.42,20,automatic,hv,hv
2018-07-31T15:11:28.640Z,19.3978329,-155.2741699,1.22,2.75,ml,38,44,0.002502,0.23,hv,hv70503217,2018-07-31T15:17:09.670Z,"5km SW of Volcano, Hawaii",earthquake,0.32,0.2,0.36,21,automatic,hv,hv
2018-07-31T15:01:01.650Z,19.4011669,-155.2681732,-0.36,2.92,ml,49,36,0.003543,0.34,hv,hv70503197,2018-07-31T15:06:42.510Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.22,2.81,33,automatic,hv,hv
2018-07-31T14:53:52.400Z,19.4021664,-155.2879944,0.96,2.67,ml,23,39,0.01217,0.32,hv,hv70503177,2018-07-31T14:59:33.600Z,"6km WSW of Volcano, Hawaii",earthquake,0.32,0.37,0.31,15,automatic,hv,hv
2018-07-31T14:50:31.220Z,19.3983326,-155.272995,1.56,3.26,ml,50,32,0.003012,0.21,hv,hv70503167,2018-07-31T14:56:12.990Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.19,3.39,35,automatic,hv,hv
2018-07-31T14:46:53.380Z,19.4405003,-155.2966614,-1.14,3.11,ml,15,91,0.02011,0.3,hv,hv70503157,2018-07-31T14:52:34.500Z,"6km W of Volcano, Hawaii",earthquake,0.46,0.47,0.45,6,automatic,hv,hv
2018-07-31T14:45:50.990Z,19.4266663,-155.2706604,0.82,2.97,ml,22,47,0.002841,0.34,hv,hv70503152,2018-07-31T14:51:32.610Z,"3km W of Volcano, Hawaii",earthquake,0.35,0.29,0.27,13,automatic,hv,hv
2018-07-31T14:42:39.330Z,19.4116669,-155.2671661,0.19,3.65,ml,54,36,0.006892,0.26,hv,hv70503132,2018-07-31T16:46:43.745Z,"3km SW of Volcano, Hawaii",earthquake,0.22,0.15,3.63,35,automatic,hv,hv
2018-07-31T14:42:39.080Z,19.4125,-155.266,0.4,3.29,ml,24,68,0.005794,0.09,hv,hv70503137,2018-07-31T22:19:03.930Z,"3km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.211,51,reviewed,hv,hv
2018-07-31T14:38:14.730Z,19.4278336,-155.2714996,0.88,2.66,ml,8,109,0.00368,0.13,hv,hv70503117,2018-07-31T14:44:30.690Z,"3km W of Volcano, Hawaii",earthquake,0.6,0.64,0.29,13,automatic,hv,hv
2018-07-31T14:37:19.270Z,19.3971672,-155.2736664,1.26,2.72,ml,37,41,0.00179,0.17,hv,hv70503112,2018-07-31T14:44:21.710Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.15,0.4,18,automatic,hv,hv
2018-07-31T14:36:05.620Z,36.9525,36.0969,7,4.3,mb,,87,0.916,0.57,us,us2000gi7x,2018-07-31T15:32:33.040Z,"8km W of Mahmutlar, Turkey",earthquake,5.3,5.5,0.09,35,reviewed,us,us
2018-07-31T14:34:40.450Z,56.5806,-156.3814,74.2,2.8,ml,,,,0.6,ak,ak19997653,2018-07-31T14:41:16.424Z,"96km NNW of Chirikof Island, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-07-31T14:25:29.540Z,10.6248,-86.0536,35,4.5,mb,,179,1.132,1.16,us,us2000gi7n,2018-07-31T14:57:12.040Z,"46km WNW of Sardinal, Costa Rica",earthquake,7.1,2,0.05,118,reviewed,us,us
2018-07-31T14:25:14.940Z,19.4113331,-155.2496643,-0.32,2.72,ml,15,165,0.009668,0.23,hv,hv70503067,2018-07-31T14:30:58.770Z,"2km SSW of Volcano, Hawaii",earthquake,0.38,0.36,0.41,12,automatic,hv,hv
2018-07-31T14:24:06.070Z,19.3955002,-155.2838287,0.34,2.83,ml,29,42,0.009142,0.21,hv,hv70503057,2018-07-31T14:30:08.600Z,"6km SW of Volcano, Hawaii",earthquake,0.16,0.25,2.55,27,automatic,hv,hv
2018-07-31T14:23:46.720Z,19.4006672,-155.2581635,1.18,2.68,ml,19,110,0.007809,0.25,hv,hv70503052,2018-07-31T14:29:59.420Z,"3km SSW of Volcano, Hawaii",earthquake,0.35,0.42,0.43,22,automatic,hv,hv
2018-07-31T14:21:02.960Z,19.3916664,-155.2611694,0.26,2.98,ml,25,44,0.007991,0.35,hv,hv70503042,2018-07-31T14:26:46.200Z,"4km SSW of Volcano, Hawaii",earthquake,0.39,0.36,2.47,16,automatic,hv,hv
2018-07-31T14:20:48.740Z,19.4171658,-155.2630005,1.38,2.6,ml,14,94,0.005849,0.12,hv,hv70503037,2018-07-31T14:26:33.800Z,"3km WSW of Volcano, Hawaii",earthquake,0.31,0.34,0.37,20,automatic,hv,hv
2018-07-31T14:20:44.780Z,19.4221668,-155.2599945,0.86,2.75,ml,12,158,0.001243,0.17,hv,hv70503032,2018-07-31T14:26:24.100Z,"2km WSW of Volcano, Hawaii",earthquake,0.27,0.19,0.43,21,automatic,hv,hv
2018-07-31T14:18:58.450Z,19.4080009,-155.2698364,-0.36,2.57,ml,28,40,0.01024,0.28,hv,hv70503027,2018-07-31T14:24:40.790Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.27,0.42,20,automatic,hv,hv
2018-07-31T14:18:51.460Z,19.416666,-155.2746735,1.49,2.57,ml,11,99,0.008507,0.1,hv,hv70503022,2018-07-31T14:24:31.510Z,"4km WSW of Volcano, Hawaii",earthquake,0.49,0.25,0.37,20,automatic,hv,hv
2018-07-31T14:11:47.050Z,19.3911667,-155.2765045,0.85,2.54,ml,27,43,0.004976,0.25,hv,hv70502997,2018-07-31T14:17:30.080Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.24,0.37,18,automatic,hv,hv
2018-07-31T13:49:27.510Z,19.3886662,-155.2875061,0.77,2.64,ml,25,66,0.005865,0.26,hv,hv70502917,2018-07-31T13:55:13.130Z,"7km SW of Volcano, Hawaii",earthquake,0.28,0.2,0.39,16,automatic,hv,hv
2018-07-31T13:36:31.040Z,19.4125004,-155.279007,0.09,2.64,ml,42,33,0.007032,0.21,hv,hv70502862,2018-07-31T13:42:12.680Z,"4km WSW of Volcano, Hawaii",earthquake,0.23,0.18,1.89,26,automatic,hv,hv
2018-07-31T13:33:10.240Z,19.3974991,-155.2728271,0.33,2.92,ml,44,41,0.002256,0.24,hv,hv70502857,2018-07-31T13:38:50.860Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.2,3.16,34,automatic,hv,hv
2018-07-31T13:24:09.540Z,19.4018326,-155.267334,0.33,2.63,ml,42,36,0.003777,0.21,hv,hv70502832,2018-07-31T13:29:48.800Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.23,2.5,29,automatic,hv,hv
2018-07-31T13:19:08.740Z,19.4134998,-155.2821655,0.3,2.91,ml,51,22,0.004524,0.3,hv,hv70502822,2018-07-31T13:24:46.740Z,"5km WSW of Volcano, Hawaii",earthquake,0.3,0.2,3.07,35,automatic,hv,hv
2018-07-31T13:15:06.900Z,19.3899994,-155.276001,0.84,2.55,ml,23,51,0.005786,0.32,hv,hv70502807,2018-07-31T13:20:51.360Z,"6km SW of Volcano, Hawaii",earthquake,0.29,0.29,0.24,13,automatic,hv,hv
2018-07-31T13:10:33.700Z,19.4165001,-155.284668,0.8,2.73,ml,37,50,0.001275,0.18,hv,hv70502792,2018-07-31T13:16:13.080Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.13,0.36,16,automatic,hv,hv
2018-07-31T13:09:36.510Z,19.4076672,-155.267334,-0.03,2.58,ml,28,42,0.008299,0.22,hv,hv70502787,2018-07-31T13:15:19.130Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.22,0.38,17,automatic,hv,hv
2018-07-31T13:06:27.320Z,19.3931675,-155.2754974,0.56,2.58,ml,31,46,0.002803,0.22,hv,hv70502777,2018-07-31T13:12:09.150Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.28,0.45,14,automatic,hv,hv
2018-07-31T13:03:05.520Z,19.3948326,-155.2891693,0.06,2.65,ml,21,52,0.006621,0.16,hv,hv70502762,2018-07-31T13:08:46.370Z,"6km SW of Volcano, Hawaii",earthquake,0.24,0.16,0.27,15,automatic,hv,hv
2018-07-31T12:52:29.160Z,19.3889999,-155.2621613,-0.19,2.71,ml,17,106,0.009893,0.25,hv,hv70502727,2018-07-31T12:58:10.340Z,"5km SSW of Volcano, Hawaii",earthquake,0.3,0.34,0.35,15,automatic,hv,hv
2018-07-31T12:51:37.990Z,19.3963337,-155.2704926,0.39,2.85,ml,39,35,0.003125,0.32,hv,hv70502722,2018-07-31T12:57:19.390Z,"5km SW of Volcano, Hawaii",earthquake,0.29,0.19,0.46,19,automatic,hv,hv
2018-07-31T12:46:09.940Z,-38.22,-72.7366,64.22,4.1,mb,,145,0.769,0.8,us,us2000gi50,2018-07-31T13:23:42.040Z,"5km NW of Traiguen, Chile",earthquake,7.5,13.6,0.368,2,reviewed,us,us
2018-07-31T12:44:33.790Z,55.8574,-149.5777,10,3.6,ml,,191,2.468,0.97,us,us2000gi4q,2018-07-31T14:12:26.040Z,"275km SE of Kodiak, Alaska",earthquake,4.3,2,0.052,48,reviewed,us,us
2018-07-31T12:25:45.050Z,56.0138,-149.5727,10,3.4,ml,,207,2.384,0.74,us,us2000gi4b,2018-07-31T12:50:55.040Z,"262km SE of Kodiak, Alaska",earthquake,10,2,0.051,50,reviewed,us,us
2018-07-31T11:58:13.590Z,19.4080009,-155.2915039,-0.6,2.81,ml,14,73,0.01188,0.22,hv,hv70502542,2018-07-31T12:04:06.880Z,"6km WSW of Volcano, Hawaii",earthquake,0.4,0.5,0.4,12,automatic,hv,hv
2018-07-31T11:56:20.380Z,19.420166,-155.2743378,-0.05,3.21,ml,49,34,0.005501,0.38,hv,hv70502532,2018-07-31T20:50:44.325Z,"4km WSW of Volcano, Hawaii",earthquake,0.28,0.16,3.51,39,automatic,hv,hv
2018-07-31T11:56:04.100Z,19.4231663,-155.2666626,0.31,3.23,ml,21,52,0.004008,0.39,hv,hv70502527,2018-07-31T12:02:06.670Z,"3km WSW of Volcano, Hawaii",earthquake,0.51,0.26,3.57,38,automatic,hv,hv
2018-07-31T11:55:58.570Z,19.4076672,-155.2579956,1.44,3.2,ml,25,92,0.004742,0.15,hv,hv70502522,2018-07-31T20:56:43.646Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.23,3.33,37,automatic,hv,hv
2018-07-31T11:44:26.740Z,19.4025002,-155.2693329,0.51,2.6,ml,39,54,0.005258,0.26,hv,hv70502482,2018-07-31T21:15:17.369Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.18,1.97,25,automatic,hv,hv
2018-07-31T11:12:40.830Z,18.8508,-64.6903,62,2.89,md,9,342,1.3581,0.46,pr,pr2018212037,2018-07-31T13:50:34.040Z,"58km N of Road Town, British Virgin Islands",earthquake,6.24,13.22,0.41,8,reviewed,pr,pr
2018-07-31T11:02:17.630Z,19.4093342,-155.2836609,-0.77,2.57,ml,33,55,0.008294,0.31,hv,hv70502347,2018-07-31T11:08:09.160Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.2,0.37,16,automatic,hv,hv
2018-07-31T11:00:33.620Z,19.3934994,-155.2803345,1.05,2.65,ml,37,40,0.006584,0.26,hv,hv70502342,2018-07-31T17:05:01.136Z,"6km SW of Volcano, Hawaii",earthquake,0.27,0.25,2.54,28,automatic,hv,hv
2018-07-31T11:00:02.510Z,19.4116669,-155.276001,5.28,2.7,ml,11,194,0.01522,0.16,hv,hv70502337,2018-07-31T11:05:50.260Z,"4km WSW of Volcano, Hawaii",earthquake,1.27,1.2,1.89,26,automatic,hv,hv
2018-07-31T10:58:40.310Z,-24.2104,-179.9181,496.66,4.5,mb,,96,5.32,1.41,us,us2000gi36,2018-07-31T11:19:35.040Z,"South of the Fiji Islands",earthquake,5.9,11.5,0.106,26,reviewed,us,us
2018-07-31T10:57:56.080Z,19.3936672,-155.2688293,-0.14,2.55,ml,25,61,0.004849,0.27,hv,hv70502327,2018-07-31T17:05:24.420Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.22,0.44,13,automatic,hv,hv
2018-07-31T10:57:17.130Z,19.4213333,-155.2630005,1.42,2.51,ml,17,66,0.00258,0.23,hv,hv70502332,2018-07-31T17:06:18.572Z,"2km WSW of Volcano, Hawaii",earthquake,0.38,0.28,0.45,11,automatic,hv,hv
2018-07-31T10:48:26.060Z,36.4486,71.2448,98.63,4.4,mb,,75,0.863,1.15,us,us2000gi2q,2018-07-31T12:41:31.040Z,"36km SW of Ashkasham, Afghanistan",earthquake,5.1,8.9,0.107,25,reviewed,us,us
2018-07-31T10:47:50.710Z,19.3936672,-155.2728271,1.57,2.55,ml,24,43,0.001859,0.18,hv,hv70502297,2018-07-31T18:50:46.790Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.24,0.41,19,automatic,hv,hv
2018-07-31T10:40:01.380Z,19.4261665,-155.2456665,-1.08,2.51,ml,12,175,0.01475,0.28,hv,hv70502272,2018-07-31T10:45:44.100Z,"0km WSW of Volcano, Hawaii",earthquake,0.8,0.67,0.51,9,automatic,hv,hv
2018-07-31T10:34:42.900Z,19.3953342,-155.2606659,0.04,3.2,ml,31,36,0.005833,0.39,hv,hv70502257,2018-07-31T18:37:13.976Z,"4km SSW of Volcano, Hawaii",earthquake,0.3,0.36,0.36,13,automatic,hv,hv
2018-07-31T10:33:42.450Z,19.4153328,-155.2731628,-0.48,2.84,ml,16,49,0.01026,0.27,hv,hv70502247,2018-07-31T10:39:24.020Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.34,0.19,10,automatic,hv,hv
2018-07-31T10:29:59.750Z,19.4018333,-155.2895,0.42,4.11,ml,26,43,0.011,0.11,hv,hv70502242,2018-07-31T19:45:51.764Z,"6km WSW of Volcano, Hawaii",earthquake,0.13,0.13,0.174,11,reviewed,hv,hv
2018-07-31T10:29:08.150Z,19.4126667,-155.2845,0.53,3.7,ml,25,62,0.004984,0.08,hv,hv70502232,2018-07-31T16:32:38.342Z,"5km WSW of Volcano, Hawaii",earthquake,0.13,0.11,0.187,47,reviewed,hv,hv
2018-07-31T10:28:51.740Z,19.4106667,-155.286,0.36,3.08,ml,25,58,0.007187,0.09,hv,hv70502227,2018-07-31T18:31:38.846Z,"5km WSW of Volcano, Hawaii",earthquake,0.13,0.12,0.215,23,reviewed,hv,hv
2018-07-31T10:27:07.020Z,19.3996667,-155.2665,0.29,3.27,ml,23,66,0.001485,0.11,hv,hv70502217,2018-07-31T18:30:50.573Z,"4km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.135,13,reviewed,hv,hv
2018-07-31T10:25:04.350Z,19.396,-155.2791667,1,3.24,ml,24,39,0.005252,0.11,hv,hv70502212,2018-07-31T18:27:32.064Z,"5km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.139,30,reviewed,hv,hv
2018-07-31T10:22:07.130Z,19.4068333,-155.2606667,0.24,3.61,ml,24,91,0.005279,0.11,hv,hv70502207,2018-07-31T15:40:02.452Z,"3km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.14,37,reviewed,hv,hv
2018-07-31T10:21:06.740Z,19.4128342,-155.3101654,-0.88,2.77,ml,8,164,0.2061,0.22,hv,hv70502202,2018-07-31T10:27:08.540Z,"7km WSW of Volcano, Hawaii",earthquake,0.91,1.29,4.42,13,automatic,hv,hv
2018-07-31T10:21:02.750Z,19.4238338,-155.274826,1.2,3.1,ml,52,40,0.002759,0.2,hv,hv70502197,2018-07-31T10:26:57.760Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.15,3.12,34,automatic,hv,hv
2018-07-31T10:13:38.910Z,19.4106674,-155.2746735,1.3,2.91,ml,29,39,0.01129,0.22,hv,hv70502162,2018-07-31T10:19:21.330Z,"4km WSW of Volcano, Hawaii",earthquake,0.31,0.21,0.34,13,automatic,hv,hv
2018-07-31T10:10:51.800Z,19.3915005,-155.2706604,-0.42,3.22,ml,21,79,0.004767,0.24,hv,hv70502152,2018-07-31T10:16:29.460Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.46,12,automatic,hv,hv
2018-07-31T10:07:44.770Z,19.4151669,-155.2695007,0.01,3.4,ml,54,30,0.009586,0.32,hv,hv70502147,2018-07-31T15:37:24.049Z,"3km WSW of Volcano, Hawaii",earthquake,0.23,0.17,3.29,37,automatic,hv,hv
2018-07-31T10:07:28.330Z,19.4328327,-155.2810059,-0.38,3.4,ml,16,103,0.008656,0.25,hv,hv70502142,2018-07-31T10:13:08.930Z,"4km W of Volcano, Hawaii",earthquake,0.22,0.41,3.36,36,automatic,hv,hv
2018-07-31T10:04:19.030Z,19.4185009,-155.2861633,1.36,3.42,ml,24,92,0.002121,0.18,hv,hv70502137,2018-07-31T10:09:58.980Z,"5km WSW of Volcano, Hawaii",earthquake,0.36,0.15,2.59,15,automatic,hv,hv
2018-07-31T10:03:51.370Z,19.3876667,-155.2938385,-0.56,2.88,ml,28,43,0.002329,0.34,hv,hv70502132,2018-07-31T10:09:32.690Z,"7km SW of Volcano, Hawaii",earthquake,0.26,0.17,2.51,30,automatic,hv,hv
2018-07-31T10:03:11.870Z,32.1448333,-115.7716667,14.08,2.63,ml,39,107,0.2047,0.22,ci,ci38233984,2018-07-31T22:04:36.076Z,"52km SSW of Progreso, B.C., MX",earthquake,0.3,0.65,0.216,26,reviewed,ci,ci
2018-07-31T10:01:33.630Z,19.3985004,-155.276001,1.59,2.75,ml,41,40,0.003829,0.23,hv,hv70502127,2018-07-31T18:05:47.101Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.22,2.31,33,automatic,hv,hv
2018-07-31T09:59:47.080Z,19.4163342,-155.2563324,0.85,2.53,ml,28,100,0.005389,0.28,hv,hv70502117,2018-07-31T10:05:28.310Z,"2km SW of Volcano, Hawaii",earthquake,0.46,0.34,0.44,19,automatic,hv,hv
2018-07-31T09:59:33.600Z,19.558,-67.1876,34,3.17,md,5,341,1.0931,0.23,pr,pr2018212038,2018-07-31T13:45:37.040Z,"121km N of Isabela, Puerto Rico",earthquake,3.45,14.92,0.07,4,reviewed,pr,pr
2018-07-31T09:57:06.530Z,19.3968334,-155.2700043,0.46,2.71,ml,39,34,0.003731,0.34,hv,hv70502112,2018-07-31T10:02:46.940Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.23,0.49,19,automatic,hv,hv
2018-07-31T09:56:39.490Z,19.4011669,-155.2465057,0.21,2.71,ml,15,130,0.01622,0.3,hv,hv70502107,2018-07-31T10:02:20.950Z,"3km SSW of Volcano, Hawaii",earthquake,0.47,0.57,0.5,19,automatic,hv,hv
2018-07-31T09:55:58.680Z,-25.3956,-175.32,10,4.8,mb,,128,4.481,0.87,us,us2000gi1x,2018-07-31T12:26:01.040Z,"South of Tonga",earthquake,12.9,1.9,0.059,90,reviewed,us,us
2018-07-31T09:51:22.390Z,36.7323,21.2829,10,4.4,mb,,148,0.68,1.05,us,us2000gi1m,2018-07-31T14:05:22.040Z,"38km WSW of Methoni, Greece",earthquake,3.1,2,0.189,8,reviewed,us,us
2018-07-31T09:48:40.610Z,19.420166,-155.2678375,1.01,2.6,ml,17,70,0.006877,0.22,hv,hv70502077,2018-07-31T09:54:21.050Z,"3km WSW of Volcano, Hawaii",earthquake,0.26,0.26,0.29,13,automatic,hv,hv
2018-07-31T09:46:58.260Z,36.757,-98.0536,5,2.6,mb_lg,,37,0.134,0.26,us,us2000gi1h,2018-07-31T11:10:30.040Z,"27km E of Cherokee, Oklahoma",earthquake,1.3,1.5,0.054,90,reviewed,us,us
2018-07-31T09:46:38.410Z,19.4128342,-155.2791595,0.44,2.57,ml,25,52,0.01098,0.18,hv,hv70502067,2018-07-31T17:49:22.474Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.15,0.3,8,automatic,hv,hv
2018-07-31T09:46:23.440Z,19.4249992,-155.2896729,-0.55,2.6,ml,13,231,0.03313,0.2,hv,hv70502062,2018-07-31T09:52:03.340Z,"5km W of Volcano, Hawaii",earthquake,0.43,0.54,0.37,16,automatic,hv,hv
2018-07-31T09:42:04.900Z,19.3974991,-155.2684937,0.39,3.09,ml,47,35,0.002438,0.32,hv,hv70502052,2018-07-31T09:47:43.750Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.2,3.21,33,automatic,hv,hv
2018-07-31T09:39:38.640Z,19.3981667,-155.2704926,-0.33,2.83,ml,45,35,0.004074,0.3,hv,hv70502047,2018-07-31T09:45:21.980Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.14,2.48,30,automatic,hv,hv
2018-07-31T09:38:19.930Z,19.3963337,-155.2669983,-0.41,2.97,ml,15,97,0.002106,0.28,hv,hv70502042,2018-07-31T11:02:33.040Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.23,0.42,15,automatic,hv,hv
2018-07-31T09:32:47.990Z,19.3959999,-155.27034,1.32,2.59,ml,24,35,0.003181,0.27,hv,hv70502022,2018-07-31T09:38:29.080Z,"5km SW of Volcano, Hawaii",earthquake,0.37,0.31,0.44,20,automatic,hv,hv
2018-07-31T09:20:42.430Z,19.3856659,-155.284668,0.46,2.51,ml,28,69,0.002918,0.28,hv,hv70501987,2018-07-31T09:26:23.940Z,"7km SW of Volcano, Hawaii",earthquake,0.24,0.28,0.4,17,automatic,hv,hv
2018-07-31T09:20:21.600Z,44.5803,148.216,94.58,4.5,mb,,178,4.059,0.71,us,us2000gi1p,2018-07-31T11:38:05.040Z,"77km SSE of Kuril'sk, Russia",earthquake,10.1,9.4,0.052,109,reviewed,us,us
2018-07-31T09:08:59.890Z,52.7011,-167.0071,21.99,4.4,mb,,171,1.573,1.27,us,us2000gi0k,2018-07-31T19:35:47.780Z,"128km E of Nikolski, Alaska",earthquake,9,6.1,0.04,175,reviewed,us,us
2018-07-31T08:55:51.070Z,19.3778324,-155.2644958,-1.08,2.66,ml,9,74,0.01946,0.31,hv,hv70501907,2018-07-31T16:58:44.373Z,"6km SSW of Volcano, Hawaii",earthquake,0.45,0.75,0.37,14,automatic,hv,hv
2018-07-31T08:54:19.160Z,19.4026661,-155.2711639,1.43,2.73,ml,34,55,0.006545,0.22,hv,hv70501902,2018-07-31T09:00:00.080Z,"4km SW of Volcano, Hawaii",earthquake,0.29,0.25,2.21,20,automatic,hv,hv
2018-07-31T08:51:29.120Z,19.038,-64.7968,81,2.68,md,4,341,1.3818,0.15,pr,pr2018212035,2018-07-31T13:09:43.807Z,"71km NNW of Road Town, British Virgin Islands",earthquake,3.81,7.37,0.07,3,reviewed,pr,pr
2018-07-31T08:51:11.670Z,19.4028339,-155.2839966,0.15,3.27,ml,50,20,0.01227,0.32,hv,hv70501897,2018-07-31T10:38:37.785Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.17,3.07,35,automatic,hv,hv
2018-07-31T08:45:33.630Z,19.3980007,-155.2791595,0.96,2.56,ml,29,40,0.005829,0.27,hv,hv70501887,2018-07-31T16:48:14.102Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.23,2.82,23,automatic,hv,hv
2018-07-31T08:42:20.440Z,37.1754,141.1653,10.21,5.4,mww,,73,0.754,0.77,us,us2000gi03,2018-08-01T15:17:49.040Z,"28km ENE of Iwaki, Japan",earthquake,5,4.1,0.066,22,reviewed,us,us
2018-07-31T08:39:28.350Z,19.3929996,-155.2649994,0.3,2.76,ml,40,35,0.005305,0.32,hv,hv70501872,2018-07-31T08:45:11.910Z,"5km SW of Volcano, Hawaii",earthquake,0.38,0.27,2.44,31,automatic,hv,hv
2018-07-31T08:29:56.870Z,19.4209995,-155.263504,0.53,2.53,ml,19,65,0.003157,0.08,hv,hv70501837,2018-07-31T16:32:42.258Z,"2km WSW of Volcano, Hawaii",earthquake,0.22,0.14,0.36,14,automatic,hv,hv
2018-07-31T08:24:22.130Z,19.4028339,-155.3363342,1.12,2.72,ml,11,298,0.05146,0.25,hv,hv70501807,2018-07-31T08:30:01.090Z,"10km WSW of Volcano, Hawaii",earthquake,1.46,0.82,0.31,14,automatic,hv,hv
2018-07-31T08:22:32.740Z,19.4103336,-155.2684937,0.07,2.56,ml,23,48,0.008318,0.17,hv,hv70501802,2018-07-31T16:25:09.318Z,"3km SW of Volcano, Hawaii",earthquake,0.15,0.18,0.38,18,automatic,hv,hv
2018-07-31T08:22:14.370Z,19.421833,-155.2571716,3.03,2.56,ml,19,83,0.003753,0.36,hv,hv70501797,2018-07-31T08:27:53.870Z,"2km WSW of Volcano, Hawaii",earthquake,0.66,0.69,0.49,18,automatic,hv,hv
2018-07-31T08:11:50.220Z,19.4158325,-155.2751617,0.32,2.68,ml,41,32,0.008627,0.26,hv,hv70501767,2018-07-31T16:14:16.627Z,"4km WSW of Volcano, Hawaii",earthquake,0.31,0.17,2.9,31,automatic,hv,hv
2018-07-31T07:54:53.860Z,19.4034996,-155.2584991,-0.28,2.83,ml,41,43,0.008641,0.25,hv,hv70501717,2018-07-31T08:00:43.540Z,"3km SW of Volcano, Hawaii",earthquake,0.23,0.18,3.08,35,automatic,hv,hv
2018-07-31T07:54:26.030Z,19.3973331,-155.2704926,0.93,2.84,ml,10,89,0.003559,0.14,hv,hv70501712,2018-07-31T08:00:11.850Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.38,2.91,32,automatic,hv,hv
